"omid","openalex_id","type"
"meta:br/061402564923","S4306517646 S4210184052","journal"
"meta:br/061402588666","W4231586242 W1547072569","journal article"
"meta:br/06140251365","S4210225519 S4306515236","journal"
"meta:br/06140259933","W2048131935 W4242573526","journal article"
"meta:br/061402590699","W2147469877 W4296263179","journal article"
"meta:br/061402603995","W4300501624 W2481220627","book"
"meta:br/061402621398","W2007424666 W4231294141","journal article"
"meta:br/061402630666","S80206211 W4244750513","journal"
"meta:br/061402632427","W4251588560 S4210225840","journal"
"meta:br/06101145729","W4291278076 W2130999289","journal article"
"meta:br/061402641385","W4205167138 S4210182758","journal"
"meta:br/061402650062","S4210177640 S163841297","journal"
"meta:br/061402650103","S4210184826 S149703013","journal"
"meta:br/061402652076","W4247803945 S4210182552","book series"
"meta:br/061402637539","S4210191862 S2764849385","journal"
"meta:br/061402653403","S4210231369 S4306524536","journal"
"meta:br/061402667600","S99532718 W4243197240","journal"
"meta:br/061402659684","S107003806 S4210193383","journal"
"meta:br/06101146041","W4300708927 W2132107001","journal article"
"meta:br/06101146054","W4300067060 W2107725425","journal article"
"meta:br/06140260132","W2056176762 W4236823746","journal article"
"meta:br/06140260299","W2019023719 W4235075048","journal article"
"meta:br/061402686678","S978493527 S4210227406","journal"
"meta:br/061402695752","S2737846565 W4233732870","journal"
"meta:br/06101152050","S4210192718 S4210240874 W4297959549","journal"
"meta:br/061402722761","W2109389875 W4241098755","journal article"
"meta:br/061402715222","W4237276517 W4214710910","book"
"meta:br/06101155882","S4210218068 W4212805869","journal"
"meta:br/06101156177","S4210219267 W4241243058 S4306534981 S4306534982","journal"
"meta:br/061402737929","W4236063384 S4210230833","journal"
"meta:br/061402755658","W4234879683 W2116559760","journal article"
"meta:br/061402755790","W1883104698 W4236954712","journal article"
"meta:br/061402756268","W4247579471 W2108658668","journal article"
"meta:br/061402756042","W2192351629 W4233953591","journal article"
"meta:br/061402764856","W2066951629 W4243087377","journal article"
"meta:br/061402784916","W4230324426 W2065076110","journal article"
"meta:br/06140274045","W4234333920 W2000174189","journal article"
"meta:br/061402796472","W2047003389 W4238792743","journal article"
"meta:br/061402796634","W4255881460 W1969419977","journal article"
"meta:br/061402796782","W1990663228 W2473486764","journal article"
"meta:br/061402822963","S107964389 S4210169679","journal"
"meta:br/061402857568","S2764462303 S2764884928","journal"
"meta:br/061402864908","W1965999142 W2085786485","journal article"
"meta:br/061402865569","S4210216357 S108738392","journal"
"meta:br/061402865636","S4210175334 S63331458","journal"
"meta:br/06140282530","W4256462933 W2068719607","journal article"
"meta:br/06101170495","W2038839237 W4298296934","journal article"
"meta:br/06101173846","W4301895172 W3123649281","journal article"
"meta:br/061402966509","W1901215533 W4234453250","reference entry"
"meta:br/061402966511","W1591325684 W4248373959","reference entry"
"meta:br/061402972391","W4246309434 W2147860717","reference entry"
"meta:br/061402976535","W4211159170 W1863568658","reference entry"
"meta:br/061402976415","W2112399159 W4252803393","reference entry"
"meta:br/0614020618","S4210195649 S202628778 S4210173435","journal"
"meta:br/0614020567","S4210235782 S9189501","journal"
"meta:br/0614022183","S4210208831 S78451586","journal"
"meta:br/0614023467","S4210193849 S36400534","journal"
"meta:br/0614024888","W4253563357 S4210225950 S175310385 S4210236462","journal"
"meta:br/0614026207","S172508320 W4245243237","journal"
"meta:br/0614026131","S4210216572 S17910731","journal"
"meta:br/0614027354","W4206076431 S22797964","journal"
"meta:br/0614029698","S4210223625 W4243720235","journal"
"meta:br/0614029191","S135837084 W169984020","journal"
"meta:br/0614029697","S4210233858 W4225581786","journal"
"meta:br/0614029699","S4210179096 W4236009615","journal"
"meta:br/06140291615","S4210168374 W4251373190","journal"
"meta:br/06140291287","S4210219967 W2282797849","journal"
"meta:br/06140292572","S4210232232 S4210218077","journal"
"meta:br/061403003987","W3207666757 W2139417866","journal article"
"meta:br/061403003955","W3193955119 W1920112243","journal article"
"meta:br/061403003957","W2295036568 W1855261538","journal article"
"meta:br/061403003951","W2401616681 W1243929290","journal article"
"meta:br/061403003975","W100216437 W142103410","journal article"
"meta:br/061403003937","W58228237 W3176146262","journal article"
"meta:br/061403003985","W145756825 W185002562","journal article"
"meta:br/061403003977","W3185113398 W974875138","journal article"
"meta:br/061403013242","W4247599205 S60621485","journal"
"meta:br/061403014164","W4248468074 S4210170075","journal"
"meta:br/061403004076","W200870257 W2415046361","journal article"
"meta:br/061403004020","W206450273 W160675896","journal article"
"meta:br/061403004026","W14966549 W166591380","journal article"
"meta:br/061403004037","W3188236631 W183078073","journal article"
"meta:br/061403004092","W2418778243 W1489748562","journal article"
"meta:br/061403004077","W3189579349 W149612069","journal article"
"meta:br/061403004104","W49537580 W168287549","journal article"
"meta:br/061403004067","W104960223 W2489691401","journal article"
"meta:br/06101187402","W2107506936 W4248596288","journal article"
"meta:br/06101187295","W4213022583 W2102184163","journal article"
"meta:br/06101187966","W2734456349 W4240446694","journal article"
"meta:br/06101187947","W1937893889 W4213382904","journal article"
"meta:br/06101188123","W4212861347 W2273898849","journal article"
"meta:br/06101188021","W2214351587 W2137331910","journal article"
"meta:br/061403072411","S4210231195 S9135594","journal"
"meta:br/061403072385","W2992916451 W2907130705","journal article"
"meta:br/061403072272","W2412865742 W2020264139","journal article"
"meta:br/061403081570","S4210176591 S181453298","journal"
"meta:br/061403081568","S2738726600 S4210219401","journal"
"meta:br/061403087403","W4239868318 W2057483308","journal article"
"meta:br/061403102428","S6101083 S4210180802","journal"
"meta:br/061403117335","W4210246371 S122364590","journal"
"meta:br/061403108920","W2019988520 W4301510997","journal article"
"meta:br/061403108946","W4298034736 W2005429776","journal article"
"meta:br/061403109069","W4300528980 W2025011573","journal article"
"meta:br/061403109826","S4210200124 S4210232219","journal"
"meta:br/061403181963","W4231607589 W2123698501","reference entry"
"meta:br/061403182064","W2144717748 W4211108970","reference entry"
"meta:br/06101195349","S4210231730 S4210198281","journal"
"meta:br/06101195383","S4306503659 S4210179572","journal"
"meta:br/06101195367","S4306503671 S2764892019","journal"
"meta:br/061403240732","W1932753307 W4234122501","reference entry"
"meta:br/061403240405","W4254257275 W1907767758","reference entry"
"meta:br/061403244047","W4302145105 W21343376","report"
"meta:br/06140320807","W4300198411 W1998476644","journal article"
"meta:br/061403307905","W2007499551 W4211059799","journal article"
"meta:br/061403308131","S4306525929 S4210219680","journal"
"meta:br/061403317898","W1547067211 W2932248169","journal article"
"meta:br/061403317812","W42615766 W1589986593","journal article"
"meta:br/061403317914","W1566168137 W2412715296","journal article"
"meta:br/061403317956","W2400205071 W3187488359","journal article"
"meta:br/061403317835","W1604361078 W1507710864","journal article"
"meta:br/061403317997","W3168808201 W1577590691","journal article"
"meta:br/061403317939","W1481939874 W1582233361","journal article"
"meta:br/061403317889","W1574913670 W2413399285","journal article"
"meta:br/061403317836","W1496413700 W307767051","journal article"
"meta:br/061403317652","W1556649243 W8603219","journal article"
"meta:br/061403317880","W200421732 W1514783060","journal article"
"meta:br/061403317677","W2266100823 W3217541630","journal article"
"meta:br/061403317863","W2419710 W1566504014","journal article"
"meta:br/061403317703","W3190027729 W10092832","journal article"
"meta:br/061403317665","W1568773508 W1949495558","journal article"
"meta:br/061403317894","W1530222318 W2416769606","journal article"
"meta:br/061403317831","W267405563 W2163291499","journal article"
"meta:br/061403317673","W2066808353 W1601441123","journal article"
"meta:br/061403317888","W1421027478 W1504247698","journal article"
"meta:br/061403317941","W1413378284 W2401244601","journal article"
"meta:br/061403317878","W1574490026 W1500068414","journal article"
"meta:br/061403317895","W2109087034 W2421363317","journal article"
"meta:br/061403317662","W3196897773 W1591377970","journal article"
"meta:br/061403317707","W2017592430 W43938387","journal article"
"meta:br/061403317651","W2408242751 W1596570871","journal article"
"meta:br/061403317822","W2073872704 W91796475","journal article"
"meta:br/061403317840","W1484709060 W165484271","journal article"
"meta:br/061403318849","W2015182495 W2108668103","journal article"
"meta:br/061403318165","W2303184570 W2398128489","journal article"
"meta:br/061403318181","W4300244645 W2249460301","journal article"
"meta:br/061403318081","W2154873366 W3174525329","journal article"
"meta:br/061403318383","W1549329067 W3165363067","journal article"
"meta:br/061403318094","W3126267790 W1583530271","journal article"
"meta:br/061403318097","W2416824041 W3190606063","journal article"
"meta:br/061403318384","W153060787 W3202560953","journal article"
"meta:br/061403318033","W3189493081 W2415548221","journal article"
"meta:br/061403318039","W2287406572 W1585978434","journal article"
"meta:br/061403318613","W2407245026 W2544380158","journal article"
"meta:br/061403318410","W171055576 W4296981465","journal article"
"meta:br/061403318271","W1563786259 W1590591305","journal article"
"meta:br/061403318406","W214407458 W3185164495","journal article"
"meta:br/061403318246","W3216808775 W2204844862","journal article"
"meta:br/061403318160","W3185534874 W1223831495","journal article"
"meta:br/061403318020","W2139676805 W3200814358","journal article"
"meta:br/061403318190","W2400802781 W4289815981","journal article"
"meta:br/061403318995","S2738668253 W4253965342","journal"
"meta:br/061403318100","W3188510958 W2439756337","journal article"
"meta:br/061403378608","W3209320773 W4298694441","book chapter"
"meta:br/06140331704","W4251482055 W2022298402","journal article"
"meta:br/06140331454","W4233931578 W2092704984","journal article"
"meta:br/06101222328","W2032365433 W2075160171","journal article"
"meta:br/061403448930","W4224330134 W4294284623","journal article"
"meta:br/061403449841","W4286881790 W3209304558","journal article"
"meta:br/061403451106","S4210212641 S4210194057","journal"
"meta:br/061403451006","S4210232067 S4210172873","journal"
"meta:br/061403451071","S4210228134 S4210175422","journal"
"meta:br/06140344729","W2080131695 W4298265466","journal article"
"meta:br/06101227013","S4210171209 S8048008","journal"
"meta:br/0614030007","S4210169251 W1855794437","journal"
"meta:br/0614030008","S4210170368 W4244361961","journal"
"meta:br/0614032294","S4210211051 S58716519","journal"
"meta:br/0614034428","S4210229086 W4231495351","journal"
"meta:br/0614034426","W4239859832 S4210230792 W4285347995","journal"
"meta:br/0614034396","W4302407490 W1560866080","book"
"meta:br/0614034424","W4239151104 S4210169752 W4301379544","journal"
"meta:br/0614034449","W4230848520 S2764811171","journal"
"meta:br/0614034427","W4238668764 S34177491 W4300202599","journal"
"meta:br/0614034448","W4236985946 S2764592707","journal"
"meta:br/0614034450","W2965061964 S4210234648","journal"
"meta:br/0614035186","S4210205738 W4200407158 W4294576634","journal"
"meta:br/0614035183","W4301425466 S2764575724 W4243586622","journal"
"meta:br/0614035172","S4210168726 S2898337330","journal"
"meta:br/0614035178","S4306534237 S4210181519","journal"
"meta:br/0614035185","W4301912967 S4210239447 W4244310797","journal"
"meta:br/0614035123","W4285051141 S4210232476","journal"
"meta:br/0614035116","W4213077092 S4210221484 W4240200017","journal"
"meta:br/0614036764","S24469833 W4206161043","journal"
"meta:br/0614036699","W4213208399 S92608454","journal"
"meta:br/0614037942","S4210196619 S35819839","journal"
"meta:br/0614037271","W4220773104 W4226153993","book"
"meta:br/0614037284","W4200540447 W4205802549","book"
"meta:br/0614037321","W4200427700 S2764495888","journal"
"meta:br/0614037285","W4210642988 W4210886786","book"
"meta:br/0614037272","W3207234698 W4207050011","book"
"meta:br/0614037273","W4206780853 W4243139977","book"
"meta:br/0614037322","W4240180367 S2764377639","journal"
"meta:br/0614037323","S4210223296 W4230525529","journal"
"meta:br/0614037493","S4210192540 W2747646252","journal"
"meta:br/0614037952","S128250343 S87357125","journal"
"meta:br/0614038911","W4234783362 S2764809860","journal"
"meta:br/0614038371","W4250091207 W4256045406 W4248666725","book"
"meta:br/0614038272","W2618760288 S1794349","journal"
"meta:br/0614038314","W1498383341 W4206021204","book"
"meta:br/0614038397","W4212813916 W4235135317 W4250328525","book"
"meta:br/0614038315","W4251362383 W4251194183 W4243609071","book"
"meta:br/0614038141","S4210202905 W4214733302","journal"
"meta:br/0614038910","W4214740764 S168738896","journal"
"meta:br/0614038267","S950821643 S4210218827 W4252580704","journal"
"meta:br/0614038396","W4252437648 W4244822355","book"
"meta:br/0614038909","W4240655311 S80922315 S4210196380","journal"
"meta:br/0614038967","W4206791312 W4200586264 W3208149114","book"
"meta:br/0614038931","W4229730168 S4210191622","journal"
"meta:br/0614038270","W4250622810 S4210234769 S2737295687","journal"
"meta:br/0614038078","W4251288348 S4210200052","journal"
"meta:br/0614038395","S2754474627 W4214809252","journal"
"meta:br/0614038316","W4230040604 W4248235491 W4210893533","book"
"meta:br/0614038012","S4210209200 S4306521918","journal"
"meta:br/0614038273","W4242770240 W4205683038","book"
"meta:br/0614038271","W4205622325 S4210229770","journal"
"meta:br/0614039604","S2764814772 W4288073502","journal"
"meta:br/0614039642","W2311487557 S189281586","journal"
"meta:br/0614039602","W4206152552 S4210202756","journal"
"meta:br/0614039698","S132915290 S4210195029 S4210179293","journal"
"meta:br/0614039700","S171398020 S4210186015 S4210182933","journal"
"meta:br/0614039638","S2764934155 W4232580039","journal"
"meta:br/0614039748","S4210221966 W4205425556","journal"
"meta:br/0614039600","S2764350909 W4242366391","journal"
"meta:br/06140386925","S4210193038 W4246509407","book series"
"meta:br/06140394745","W4239067105 S4306505822 S4210234620","journal"
"meta:br/06140402917","S2764925572 S4210229308","journal"
"meta:br/06140402727","S4210238842 S4210168129","journal"
"meta:br/06140402715","S4210191852 S4210229788","journal"
"meta:br/06140402745","S4210233870 S4306513530","journal"
"meta:br/06140402166","W4255851492 S4210168516","series"
"meta:br/06140407287","W2769195088 W4233823187","journal article"
"meta:br/06140420593","W2104394735 W4243278369","journal article"
"meta:br/06140426022","S4210232456 W4235838015","journal"
"meta:br/06140426136","S4210200821 S4306526045","journal"
"meta:br/06140441189","W2167608257 W4230844724","journal article"
"meta:br/06140450685","W3081864890 S4210231321","book series"
"meta:br/06140474650","W2257238810 W40042011","journal article"
"meta:br/06140474631","W84019003 W1819777535","journal article"
"meta:br/06140474686","W2341313571 W2409151692","journal article"
"meta:br/06140474615","W198296767 W2407621864","journal article"
"meta:br/06140474622","W2468537575 W2138362830","journal article"
"meta:br/06140474636","W2413704199 W1672419818","journal article"
"meta:br/06140474665","W189261710 W2100502908","journal article"
"meta:br/06140474621","W494890923 W2413298005","journal article"
"meta:br/06140474632","W1015927178 W2410881427","journal article"
"meta:br/06140474616","W2403995727 W56506763","journal article"
"meta:br/06140474626","W41805290 W2433077522","journal article"
"meta:br/06140474679","W4289256867 W1555076018","journal article"
"meta:br/06140475962","W4210244065 W2022869085","journal article"
"meta:br/0614041574","W4239499230 W4249150611","book"
"meta:br/0614041590","W4248737310 W4235245201","book"
"meta:br/0614041526","W4237891058 W4230005115","book"
"meta:br/0614041586","W4233921332 W4244866736","book"
"meta:br/0614041573","W586979609 W4232202485","book"
"meta:br/0614041579","W4230093092 W4231396981","book"
"meta:br/0614041584","W4252411215 W4243341323","book"
"meta:br/0614041583","W4255543946 W3111603948","book"
"meta:br/0614041525","W3083584962 W4301252762","book"
"meta:br/0614041588","W4247905114 W4239348817","book"
"meta:br/0614041576","W4251022888 W4247345531","book"
"meta:br/0614041578","W3111302538 W4253495838","book"
"meta:br/0614041529","W4231596082 W4244356629","book"
"meta:br/0614041521","W4238174099 S4210219269","journal"
"meta:br/0614041593","W4239604333 W4232782016","book"
"meta:br/0614041581","W4230904807 W4241546705","book"
"meta:br/0614041577","W594603220 W4249540519","book"
"meta:br/0614041587","W4256015616 W4254556949","book"
"meta:br/0614041592","W4253967495 W4245197762","book"
"meta:br/0614041582","W4237217058 W3112335924","book"
"meta:br/0614041580","W3126244357 W658986426","book"
"meta:br/0614041589","W4243085783 W4255396658","book"
"meta:br/0614041528","W4298329178 W438906423","book"
"meta:br/0614041591","W2971191646 W4297975511","book"
"meta:br/0614041595","W4299422883 W599330885","book"
"meta:br/0614041575","W2148009612 W4250073354","book"
"meta:br/0614041520","W4206604012 S4210212414","journal"
"meta:br/0614041527","W3130912734 W4256279210","book"
"meta:br/0614041567","S4210219643 W4205947648","journal"
"meta:br/0614041594","W4239255724 W4241010865","book"
"meta:br/0614041585","W3111939516 W4244902649","book"
"meta:br/0614041566","S2755846730 W4212814809","journal"
"meta:br/0614042604","S2764566923 W3108354794","journal"
"meta:br/0614042613","W3128215929 S2764547726","journal"
"meta:br/0614042662","S68175919 S101697109","journal"
"meta:br/0614042602","S2739327044 S4210240284","journal"
"meta:br/0614042597","S4210174999 W4255209339","journal"
"meta:br/0614042576","W4244508735 S4210218602","journal"
"meta:br/0614042598","S4210223232 S4306422535","journal"
"meta:br/0614042614","W4206663051 S55074384","journal"
"meta:br/0614042575","W4200409424 S4306534713 S4210218052","journal"
"meta:br/0614043444","W4251216523 S4210167474 W4255920099","journal"
"meta:br/0614043443","W3007045337 W4231106612","book"
"meta:br/0614044501","S4210186829 W4243914892","journal"
"meta:br/0614044282","S4306526825 S4210183326 W4247101748","journal"
"meta:br/0614044171","W4256113051 W4247933423 W4241438572","book"
"meta:br/0614044428","S4210202017 W4254809314","journal"
"meta:br/0614044172","W3209037183 W4299849270","book"
"meta:br/0614044503","W1767968133 S4210185359","journal"
"meta:br/0614044206","S4210173894 W4254581702","journal"
"meta:br/0614044343","S118119762 W4240058079 W4231436862","journal"
"meta:br/0614044207","S4210224320 W4240664428","journal"
"meta:br/0614045263","W4206115934 S188247268","journal"
"meta:br/0614045984","W4240081417 S4210175534","journal"
"meta:br/0614045581","W1494288968 S4210171611","journal"
"meta:br/0614045580","W4298247536 W4300900919","book"
"meta:br/0614045741","W4205227019 W4244525745","book"
"meta:br/0614045582","S4210212575 W4247442019","journal"
"meta:br/0614045500","W4252151743 S2764536579","journal"
"meta:br/0614045616","W4249229186 S4210234724","journal"
"meta:br/0614045489","W4235762823 W4256053303","book"
"meta:br/0614045746","W2905363269 W4289122677 W4289122748","book"
"meta:br/0614045260","S4306519348 W4254658961 S4306519349 S4210217133","journal"
"meta:br/0614046094","W4240736708 W4244213358","book"
"meta:br/0614046966","S2737646854 W4205351440","journal"
"meta:br/0614046472","S4210170916 S2764706862","journal"
"meta:br/0614046964","S4210170399 W2787651278","journal"
"meta:br/0614046376","S2764954723 W4234983627","journal"
"meta:br/0614046095","W4302149872 W2805549525","book"
"meta:br/0614046656","W4293645394 S2764410189","journal"
"meta:br/0614046965","W4249514640 S4210174033","journal"
"meta:br/0614046436","S116312630 W4248085797","journal"
"meta:br/0614046654","S2764357075 W4301357977","journal"
"meta:br/0614046493","S60769682 W4200360450","journal"
"meta:br/0614047761","W4301493557 W4250839172 S2739222130","journal"
"meta:br/0614047499","S2765053643 W4300798288","journal"
"meta:br/0614047359","W4289683186 W2801689528","book"
"meta:br/0614047579","W4205091424 S4210218787","journal"
"meta:br/0614047055","S4210227887 W4229746152","journal"
"meta:br/0614047059","W4243686921 S4210240099","journal"
"meta:br/0614047829","S4210222507 W4239945999","journal"
"meta:br/0614047588","S2764837602 W4207023174","journal"
"meta:br/0614047500","S4210203991 W2989895458 W4298327386","journal"
"meta:br/0614048759","S4210171257 S80922315","journal"
"meta:br/0614048836","W4247609441 S182666042","journal"
"meta:br/0614048753","S41852529 S31534900","journal"
"meta:br/0614049978","S76739556 S4210195594","journal"
"meta:br/06140497286","S4210210608 S200132817","journal"
"meta:br/06140516498","W2009744456 W4301513963","journal article"
"meta:br/06140526912","W2070080806 W4301943767","journal article"
"meta:br/06140536995","W2031516333 W4248403936","journal article"
"meta:br/06140536977","W4235208909 W2058571956","journal article"
"meta:br/06140537004","W2061475677 W4249548949","journal article"
"meta:br/06140537067","W4246282101 W2137059670","journal article"
"meta:br/06140537012","W2037207982 W4241501221","journal article"
"meta:br/06140564276","W2080277947 W2044698858","journal article"
"meta:br/06140575672","S4210167545 S2765038927","journal"
"meta:br/0614051104","S4210168559 S4306506706","journal"
"meta:br/0614051007","S101084935 W4232630288","journal"
"meta:br/0614052319","W4250395794 S4210199748","journal"
"meta:br/0614052420","S4210204129 W4235825512","journal"
"meta:br/0614052318","W4239087145 S2764698339","journal"
"meta:br/0614052423","S4210182341 W4246809680","journal"
"meta:br/0614052422","S4210223897 W2341998129","journal"
"meta:br/0614052421","W4232383375 S4210229452","journal"
"meta:br/0614052412","W4206802444 S4210215586","journal"
"meta:br/0614053206","W107627188 S39277603","journal"
"meta:br/0614053202","W4205250365 S2764820603","journal"
"meta:br/0614053226","S4210174448 W4205398952","journal"
"meta:br/0614053207","S187870641 W4206985996 W4254827157","journal"
"meta:br/0614055001","S50818479 W4211219251","journal"
"meta:br/0614056025","S2764716943 S4210211014 S100444939","journal"
"meta:br/0614057273","S4210207671 W4253480695 S169733112","journal"
"meta:br/0614058711","W616616442 S86455573","journal"
"meta:br/0614058740","W2974781317 S96205195","journal"
"meta:br/0614058759","W4213211643 S155225502","journal"
"meta:br/0614058625","W4250580758 S136612413","journal"
"meta:br/0614058635","S156174673 W4237805430","journal"
"meta:br/0614058737","W4251532780 S142131192","journal"
"meta:br/0614059863","S206754237 W4232534717","journal"
"meta:br/0614059190","S4210214988 W4237334670","journal"
"meta:br/0614059575","W4236909676 W1553557746","book"
"meta:br/06140592950","S4210209210 W4253007166","book series"
"meta:br/06140594845","S4210199846 S4306534949","journal"
"meta:br/06140632014","S4210207945 S4306504884","journal"
"meta:br/06140682014","W1989879447 W2063256012","journal article"
"meta:br/0614060212","W4300637254 W1603447045","book"
"meta:br/0614061849","S4210186883 W4241266166","journal"
"meta:br/0614061124","S95865439 W4205099414","journal"
"meta:br/0614061103","W4256031087 S102181007","journal"
"meta:br/0614061236","S49789000 W4235667675","journal"
"meta:br/0614061216","S137104927 W2917242210","journal"
"meta:br/06140707761","W1969261953 W4230230725","journal article"
"meta:br/06140726194","W4243018247 W2050127478","journal article"
"meta:br/06140728935","S4210176476 S4210231253","journal"
"meta:br/06140728728","S4210170025 S2765071269","journal"
"meta:br/06140747078","W4230770858 W2028014788","journal article"
"meta:br/06140742140","W1607809491 W4302066122","journal article"
"meta:br/06140767934","W4249488199 S4210187781","book series"
"meta:br/06140764945","W3186832615 W2417071515 W2413897024 W2403978102 W2396009160 W2406504714","journal article"
"meta:br/06140765346","W1974781055 W2987642371","journal article"
"meta:br/06140765462","W1989322518 W2409993393 W2395440832","journal article"
"meta:br/06140765720","W2463188698 W2128467260 W2415134012","journal article"
"meta:br/06140765814","W2399087665 W1978565180","journal article"
"meta:br/06140765072","W2398319160 W2409665009 W4300662711 W2397938434","journal article"
"meta:br/06140765500","W3025169746 W2414931496","journal article"
"meta:br/06140765768","W2282345495 W2114197596 W2409314708","journal article"
"meta:br/06140765611","W2171720473 W2398394635","journal article"
"meta:br/06140765663","W2134021027 W2394563029","journal article"
"meta:br/06140783919","W2167031970 W4205140813","journal article"
"meta:br/06140786546","S153188754 S4210184219","journal"
"meta:br/06140793666","W4300099084 W1986211355","journal article"
"meta:br/06140795252","W4253168199 W2085946662","journal article"
"meta:br/06140795739","W4241658192 W2026312693","journal article"
"meta:br/06140803960","W1879501138 W2274749534","journal article"
"meta:br/06140825434","W2016092865 W1970148290","journal article"
"meta:br/06140825666","W2978527270 W2045534627","journal article"
"meta:br/06140825646","W4230300716 W1963786737","journal article"
"meta:br/06140842484","S4306540079 S4210221012","journal"
"meta:br/06101276770","S4210197582 S4306507677","journal"
"meta:br/06140848055","S960153649 S4210178407","book series"
"meta:br/06140849773","S81432193 W4253065341","journal"
"meta:br/06140861617","S4210187207 S4210205304","journal"
"meta:br/06140860934","S4210203041 W4213344056","journal"
"meta:br/06101283591","W4254767578 S4210171188","journal"
"meta:br/06140882242","S167767754 S4210225946","journal"
"meta:br/06140882285","S4210187776 S4306515256","journal"
"meta:br/06140890865","W4249588158 W2086803868","journal article"
"meta:br/06140890727","W2086840784 W4211222749","journal article"
"meta:br/06101284482","S4210176936 S4306528888","journal"
"meta:br/06101284468","S4210184717 S2738171338","journal"
"meta:br/06140948076","W3169261651 W2599622066","journal article"
"meta:br/06101288281","S165126029 S4210201689","journal"
"meta:br/06140971266","W2126661380 W2567425290","journal article"
"meta:br/06140975502","S4210176359 W4243459953","book series"
"meta:br/061509217","S4210228913 S24459064 S4210186905","journal"
"meta:br/061509175","S164789166 W4249975554","journal"
"meta:br/061501288","W3106422356 S206789554","journal"
"meta:br/061501176","W4253379526 S98809561","journal"
"meta:br/061501239","S19655492 W4250655625","journal"
"meta:br/061501323","S89689683 W4243665538","journal"
"meta:br/061504270","W4249325784 S91354186","journal"
"meta:br/061507314","W2753820439 S19117828","journal"
"meta:br/061507360","S167203149 W4241214627","journal"
"meta:br/0615095485","W4248084150 W2024614771","journal article"
"meta:br/0615097257","W4230047678 S4210192102","journal"
"meta:br/0615097885","S4210212218 S4210210927","journal"
"meta:br/061501011716","W3099362367 W4289076055","journal article"
"meta:br/06101291662","S2764837728 S4210234948","journal"
"meta:br/06101291708","S4306514422 S4210168144","journal"
"meta:br/061501069793","W2071862076 W4300668601","journal article"
"meta:br/061501061901","S2764514937 S4210178264","journal"
"meta:br/061501074528","W2150444932 W3192701962","journal article"
"meta:br/061501074333","W3153459622 W2105032607","journal article"
"meta:br/061501074671","W3022050109 W2062319039","journal article"
"meta:br/061501074293","W1987115515 W3088261134","journal article"
"meta:br/061501074196","W3091839788 W2105538356","journal article"
"meta:br/06150109789","W2274352013 W2913242117","journal article"
"meta:br/061501091654","S4210232395 W4233872823 S2738216765","journal"
"meta:br/061501091278","W4229909317 W4301019853","journal article"
"meta:br/061501092519","S4210227817 S4210220095","journal"
"meta:br/061501092143","S4210224217 S4210176289","journal"
"meta:br/061501094744","S4210203918 W4241539631","journal"
"meta:br/061501101658","S4210240517 S4210218280","book series"
"meta:br/061501114516","W4244719061 W2149332957","journal article"
"meta:br/061501120782","S4210187460 W4231282959","journal"
"meta:br/061501121999","S4210229240 S4306529002","journal"
"meta:br/06101300047","W1558695461 S4210173817","journal"
"meta:br/061501142693","S4210170161 S2764700291","journal"
"meta:br/061501161845","S4210168154 W4213109578","journal"
"meta:br/061501162284","S67471091 W4206576385","journal"
"meta:br/061501169584","S4210168232 S4210239831","journal"
"meta:br/061501195125","W4245369486 W2145416536","journal article"
"meta:br/061501199015","W2117287062 W2580873728","journal article"
"meta:br/061501199022","W3153714670 W1989359808","journal article"
"meta:br/06101306297","S4210186693 S2764736562","journal"
"meta:br/061501201697","W4301784177 W4244521108","journal article"
"meta:br/061501216457","W2033864279 W4253279765","journal article"
"meta:br/061501216219","W4230062840 W2078149708","journal article"
"meta:br/061501216793","W4239457906 W2050286611","journal article"
"meta:br/061501216711","W4229724052 W1988821739","journal article"
"meta:br/061501216401","W1992289681 W4240080376","journal article"
"meta:br/061501216154","W4243154935 W2060722222","journal article"
"meta:br/061501216998","W4241990291 W2051880055","journal article"
"meta:br/061501216857","W4239808963 W2062374686","journal article"
"meta:br/061501216204","W1966630815 W4249254406","journal article"
"meta:br/061501216912","W2122582286 W4248004872","journal article"
"meta:br/061501216336","W4255853516 W1975671273","journal article"
"meta:br/061501216891","W2087732144 W4235391604","journal article"
"meta:br/061501216549","W4241122804 W2067470279","journal article"
"meta:br/061501216227","W2167639482 W4249186716","journal article"
"meta:br/061501216372","W4247206919 W2108497464","journal article"
"meta:br/061501216191","W1969368889 W4246907525","journal article"
"meta:br/061501216207","W2038352459 W4256316917","journal article"
"meta:br/061501216914","W4232242994 W2136242639","journal article"
"meta:br/061501216267","W2107511958 W4244945435","journal article"
"meta:br/061501216136","W1988875720 W4249591007","journal article"
"meta:br/061501216295","W4248658155 W1989658339","journal article"
"meta:br/061501216864","W2081168959 W4237517682","journal article"
"meta:br/061501216617","W2091507985 W4255535098","journal article"
"meta:br/061501216757","W4241092102 W2136902758","journal article"
"meta:br/061501216584","W4255393078 W2074493785","journal article"
"meta:br/061501216838","W2167615744 W4237517230","journal article"
"meta:br/061501216920","W4253404209 W2016627268","journal article"
"meta:br/061501216694","W4234807262 W2048918788","journal article"
"meta:br/061501212879","W4205284627 S59604070","journal"
"meta:br/061501220264","S2737955884 W4233935761","journal"
"meta:br/061501220987","S1036471906 W2745837813","journal"
